"Product SKU","Product Name","Price","Quantity","size","tcs","tip"
"O-02962A","O-02962A","100","20","105*111","","O-Ring"
"O-02874B","O-02874B","100","20","105*110","","O-Ring"
"O-02962","O-02962","100","20","105*111","","O-Ring"
"O-02960","O-02960","80","20","100*106","","O-Ring"
"O-02873B","O-02873B","80","15","100*105","","O-Ring"
"O-02796A","O-02796A","80","15","100*104","","O-Ring"
"O-03001","O-03001","20","90","010*018","","O-Ring"
"O-02908","O-02908","20","90","010*016","","O-Ring"
"O-02812","O-02812","20","9","010*015","","O-Ring"
"O-02712","O-02712","20","3","010*014","","O-Ring"
"3980","3980","200","10","038*074","P03373","TC"
"3979","3979","180","10","053*065","P03326","SG"
"3978","3978","160","10","043*058","P03324","SG"
"3977","3977","300","5","072*095","P03314","TG"
"3976","3976","180","10","045*052","P03306","TG"
"3975","3975","160","0","035*044","P03296","TG"
"3974","3974","200","10","034*070","P03294","TG"
"3973","3973","140","10","032*050","P03292","TG"
"3972","3972","100","10","015*035","P03284","TG"
"3971","3971","160","10","040*065","P03251","TC"
"3970","3970","220","10","058*080","P03241","TC"
"3969","3969","220","10","050*080","P03240","TC"
"3968","3968","160","9","042*058","P03237","TC"
"3967","3967","160","1","038*060","P03236","TC"
"3966","3966","160","10","038*062","P03235","TC"
"3965","3965","200","10","035*072","P03201","TC"
"P03199","P03199","100","8","009*018","P03199","TC"
"3963","3963","1160","5","180*200","P03194","TC"
"3962","3962","1160","5","170*200","P03193","TC"
"3961","3961","860","0","120*180","P03190","TC"
"3960","3960","660","5","120*160","P03188","TC"
"3959","3959","580","10","118*140","P03187","TC"
"3958","3958","340","5","090*105","P03178","TC"
"3957","3957","580","5","085*150","P03177","TC"
"3956","3956","500","5","085*130","P03176","TC"
"3955","3955","440","5","085*120","P03175","TC"
"3954","3954","400","5","085*115","P03174","TC"
"3953","3953","340","5","085*105","P03172","TC"
"3952","3952","280","5","080*095","P03169","TC"
"3951","3951","440","10","065*120","P03161","TC"
"3950","3950","280","10","065*095","P03159","TC"
"3949","3949","220","10","065*080","P03154","TC"
"3948","3948","280","10","060*095","P03153","TC"
"3947","3947","200","10","050*072","P03139","TC"
"3946","3946","180","10","050*068","P03137","TC"
"3945","3945","160","9","047*065","P03135","TC"
"3944","3944","220","10","045*085","P03134","TC"
"3943","3943","220","10","045*080","P03132","TC"
"3942","3942","180","10","045*068","P03129","TC"
"3941","3941","160","5","045*062","P03127","TC"
"3940","3940","160","10","045*060","P03126","TC"
"3939","3939","140","10","045*055","P03124","TC"
"3938","3938","160","10","042*062","P03122","TC"
"3937","3937","140","10","042*052","P03120","TC"
"3936","3936","200","10","040*072","P03119","TC"
"3935","3935","180","10","040*070","P03118","TC"
"3934","3934","140","6","040*055","P03114","TC"
"3933","3933","140","10","040*052","P03113","TC"
"3932","3932","140","10","038*052","P03109","TC"
"3931","3931","200","10","035*072","P03108","TC"
"3930","3930","160","10","035*056","P03103","TC"
"3929","3929","140","10","035*055","P03101","TC"
"3928","3928","140","10","035*052","P03100","TC"
"3927","3927","120","10","035*050","P03099","TC"
"3926","3926","140","8","032*052","P03096","TC"
"3925","3925","160","10","030*062","P03090","TC"
"3924","3924","140","10","030*055","P03088","TC"
"3923","3923","140","8","030*052","P03087","TC"
"3922","3922","120","10","030*048","P03086","TC"
"3921","3921","120","10","030*047","P03085","TC"
"3920","3920","120","10","030*045","P03084","TC"
"3919","3919","120","10","030*045","P03083","TC"
"3918","3918","120","10","028*048","P03079","TC"
"3917","3917","120","10","025*045","P03076","TC"
"3916","3916","120","10","025*042","P03075","TC"
"3915","3915","100","10","025*036","P03074","TC"
"3914","3914","120","8","025*032","P03073","TC"
"3913","3913","100","10","024*040","P03072","TC"
"3912","3912","120","10","022*042","P03071","TC"
"3911","3911","100","10","022*030","P03070","TC"
"3910","3910","120","10","020*042","P03068","TC"
"3909","3909","100","10","020*028","P03066","TC"
"3908","3908","80","9","018*030","P03064","TC"
"3907","3907","100","10","017*040","P03062","TC"
"3906","3906","80","10","017*035","P03061","TC"
"3905","3905","80","10","017*030","P03060","TC"
"3904","3904","80","10","016*035","P03059","TC"
"3903","3903","80","10","016*030","P03058","TC"
"3902","3902","100","10","016*022","P03055","TC"
"3901","3901","80","3","015*035","P03054","TC"
"3900","3900","80","10","015*025","P03051","TC"
"3899","3899","80","10","014*025","P03049","TC"
"3898","3898","80","10","014*024","P03048","TC"
"3897","3897","100","10","014*022","P03047","TC"
"3896","3896","80","10","012*030","P03046","TC"
"3895","3895","100","0","012*020","P03045","TC"
"3894","3894","80","9","011*026","P03044","TC"
"P03043","P03043","80","10","009*022","P03043","TC"
"P03042","P03042","80","9","008*024","P03042","TC"
"P03040","P03040","100","8","007*015","P03040","TC"
"P03039","P03039","80","7","006*022","P03039","TC"
"P03038","P03038","80","8","005*015","P03038","TC"
"3888","3888","120","10","035*050","P03033","TC"
"3887","3887","120","6","030*050","P03032","TC"
"3886","3886","120","10","028*047","P03031","TC"
"3885","3885","120","10","026*042","P03030","TC"
"3884","3884","620","5","090*140","P03002","TG"
"3883","3883","560","5","060*130","P03001","TG"
"3882","3882","140","10","022*046","P02999","TC"
"3881","3881","1360","5","180*215","P02998","TB"
"3880","3880","320","10","050*100","P02967","TB"
"3879","3879","560","5","080*130","P02965","TG"
"P02955","P02955","100","9","010*019","P02955","TC"
"P02954","P02954","100","9","010*018","P02954","TG"
"3876","3876","560","5","110*130","P02950","TG"
"3875","3875","280","10","050*090","P02944","TG"
"P02936","P02936","100","9","010*016","P02936","TC"
"P02915","P02915","80","8","008*022","P02915","TC"
"3872","3872","180","10","050*070","P02899","TC"
"3871","3871","240","10","060*090","P02877","TC"
"3870","3870","220","10","058*085","P02876","TC"
"3869","3869","180","10","040*070","P02875","TC"
"3868","3868","120","8","038*050","P02874","TC"
"3867","3867","160","10","035*060","P02873","TC"
"3866","3866","180","10","055*070","P02757","TC"
"3865","3865","160","0","042*062","P02749","TC"
"3864","3864","200","9","048*065","P02748","TC9"
"3863","3863","220","10","045*058","P02734","TCS1"
"3862","3862","160","4","025*057","P02731","TG"
"3861","3861","440","5","080*120","P02700","TC"
"3860","3860","240","10","055*090","P02699","TC"
"3859","3859","120","10","035*045","P02693","TC"
"3858","3858","800","0","030*052","P02683","TCN-PL"
"3857","3857","180","10","035*046","P02665","SC4"
"3856","3856","120","0","034*049","P02595","TC"
"3855","3855","220","10","062*085","P02585","TC"
"3854","3854","540","5","070*135","P02570","SC"
"3853","3853","220","10","056*080","P02569","TC"
"3852","3852","160","10","034*062","P02567","SC"
"3851","3851","280","10","055*100","P02565","TC"
"3850","3850","220","10","040*080","P02562","TC"
"3849","3849","120","10","028*047","P02560","TC"
"3848","3848","220","10","054*069","P02547","TC9"
"3847","3847","220","10","062*080","P02538","TC"
"3846","3846","80","8","013*026","P02535","TC"
"3845","3845","220","10","065*085","P02511","TC"
"3844","3844","260","5","071*083","P02502","TB"
"3843","3843","100","8","026*036","P02474","TC"
"3842","3842","120","10","016*024","P02472","TB"
"3841","3841","180","10","025*034","P02468","SGN2W11"
"3840","3840","580","5","120*150","P02460","TC"
"3839","3839","480","5","100*125","P02459","TC"
"3838","3838","180","10","052*068","P02454","TC"
"3837","3837","160","10","050*058","P02452","TC"
"3836","3836","160","10","045*065","P02451","TC"
"3835","3835","180","11","040*068","P02448","TC"
"3834","3834","160","10","040*062","P02446","TC"
"3833","3833","140","10","035*052","P02445","TC"
"3832","3832","100","10","022*038","P02442","TC"
"3831","3831","80","10","012*032","P02441","TC"
"3830","3830","120","10","030*045","P02433","TC"
"3829","3829","240","10","024*035","P02415","TGA1"
"3828","3828","140","10","022*040","P02389","DC"
"3827","3827","160","10","028*042","P02388","SCNW"
"3826","3826","80","10","025*035","P02386","TC"
"3825","3825","160","10","024*038","P02385","SG4P"
"3824","3824","120","10","028*044","P02363","TC"
"3823","3823","120","10","012*21,7/24","P02356","TC7"
"3822","3822","680","5","114*135","P02335","TBL"
"3821","3821","220","10","042*065","P02332","TBR"
"3820","3820","860","5","100*180","P02325","TC"
"3819","3819","480","5","070*125","P02324","TC"
"3818","3818","120","10","020*029","P02314","TM"
"3817","3817","580","5","110*140","P02308","TC"
"3816","3816","160","10","025*062","P02306","TC"
"3815","3815","160","9","051*062","P02301","TC"
"3814","3814","240","10","022*065","P02297","TCN11"
"3813","3813","160","10","030*064","P02281","TC2"
"3812","3812","140","10","027*039","P02280","TC4"
"3811","3811","820","5","120*145","P02276","TBC"
"3810","3810","320","10","060*092","P02273","TB"
"3809","3809","180","10","036*058","P02270","TB"
"3808","3808","160","10","033*052","P02269","TB"
"3807","3807","120","9","020*038","P02255","SB"
"3806","3806","1360","10","190*220","P02236","SC"
"3805","3805","660","5","125*150","P02235","SC"
"3804","3804","340","10","055*100","P02234","SC"
"3803","3803","140","10","038*052","P02232","SC"
"3802","3802","160","10","035*060","P02231","SC"
"3801","3801","100","10","022*040","P02227","SC"
"3800","3800","120","0","022*042","P02216","SC"
"3799","3799","220","10","046*066","P02205","TB2"
"3798","3798","200","10","032*065","P02197","TB"
"3797","3797","240","10","044*080","P02191","SB"
"3796","3796","80","10","015*028","P02186","SB"
"3795","3795","200","10","045*072","P02173","SC"
"3794","3794","220","10","040*080","P02171","SC"
"3793","3793","140","10","036*054","P02170","SC"
"3792","3792","160","10","035*062","P02169","TC"
"3791","3791","140","10","034*052","P02166","SC"
"3790","3790","200","10","048*072","P02153","TC"
"3789","3789","200","10","048*072","P02152","TC"
"3788","3788","160","10","036*060","P02151","TC"
"3787","3787","100","8","015*024","P02149","TC"
"P02147","P02147","100","8","008*018","P02147","TC"
"3785","3785","80","10","018*028","P02133","TC"
"3784","3784","160","10","025*045","P02123","TC4"
"3783","3783","340","2","080*105","P02103","TC"
"3782","3782","200","10","045*072","P02102","TC"
"3781","3781","240","0","040*090","P02101","TC"
"3780","3780","180","10","040*068","P02100","TC"
"3779","3779","180","0","035*070","P02099","TC"
"3778","3778","160","10","032*062","P02098","TC"
"3777","3777","160","4","034*052","P02077","TC9"
"3776","3776","160","10","030*044","P02076","TC4"
"3775","3775","560","10","030*044","P02074","TC-PL"
"3774","3774","820","10","028*050","P02073","TC-PL"
"3773","3773","160","9","046*058","P02070","TC"
"3772","3772","160","10","044*058","P02068","TC"
"3771","3771","160","9","044*062","P02067","TC"
"3770","3770","160","9","042*065","P02066","TC"
"3769","3769","160","5","037*062","P02065","TC"
"3768","3768","160","10","032*058","P02064","TC"
"3767","3767","100","0","022*040","P02063","TC"
"3766","3766","80","10","022*035","P02062","TC"
"3765","3765","180","10","032*048","P02060","TC4"
"3764","3764","820","10","036*052","P02058","DC-PL"
"3763","3763","460","5","020*037","P02056","TC-PL"
"3762","3762","300","10","045*076","P02052","TC6"
"3761","3761","180","10","038*055","P02051","TC6"
"3760","3760","80","10","015*035","P02009","TC"
"3759","3759","180","10","017*032","P01999","DG"
"3758","3758","140","9","018*030","P01996","TC4"
"3757","3757","120","6","019*038","P01989","TC1"
"3756","3756","140","10","027*038","P01988","SC4"
"3755","3755","160","10","033*043","P01984","SC5"
"3754","3754","240","10","020*035","P01917","TGA1"
"3753","3753","180","10","018*030","P01915","DC4Y"
"3752","3752","320","5","083*100","P01897","TCL"
"3751","3751","320","5","080*098","P01896","TCL"
"3750","3750","240","10","058*080","P01893","TCR"
"3749","3749","200","10","048*070","P01892","TCR"
"3748","3748","200","9","048*068","P01891","TCR"
"3747","3747","160","9","046*058","P01890","TCR"
"3746","3746","160","10","039*058","P01888","TCR"
"3745","3745","160","10","039*058","P01887","TCR"
"3744","3744","140","10","038*053","P01886","TCL"
"3743","3743","140","10","035*049","P01885","TCR"
"3742","3742","140","10","033*047","P01883","TCR"
"3741","3741","140","10","031*046","P01882","TCL"
"3740","3740","120","0","027*040","P01881","TCL"
"3739","3739","140","10","028*040","P01880","DC"
"3738","3738","560","5","095*118","P01877","TBL"
"3737","3737","280","10","080*096","P01874","TC"
"3736","3736","160","9","040*056","P01872","TC"
"3735","3735","120","10","035*049","P01871","TC"
"3734","3734","120","10","032*046","P01868","TC"
"3733","3733","180","10","033*046","P01852","SC4"
"3732","3732","140","9","044*052","P01788","TC"
"3731","3731","760","5","135*165","P01782","TC"
"3730","3730","220","10","070*085","P01778","TC"
"3729","3729","180","10","045*070","P01775","TC"
"3728","3728","160","10","045*058","P01774","TC4"
"3727","3727","120","10","023*034","P01740","TC4"
"3726","3726","120","10","022*035","P01739","TC4"
"3725","3725","140","10","028*038","P01734","TC4"
"3724","3724","120","10","025*042","P01671","TC"
"3723","3723","100","10","025*037","P01670","TC"
"3722","3722","220","10","058*080","P01667","SC"
"3721","3721","780","5","121*152","P01666","TM4"
"3720","3720","1040","5","114*142/170","P01649","SLJ1"
"3719","3719","300","8","056*76/80","P01632","TBXJ9"
"3718","3718","380","5","080*110","P01623","TC"
"3717","3717","220","10","060*080","P01622","TC"
"3716","3716","220","10","055*080","P01621","TC"
"3715","3715","400","5","080*100","P01604","TCN"
"3714","3714","140","10","015*055","P01588","SC"
"3713","3713","120","10","028*042","P01585","TC"
"3712","3712","100","0","025*037","P01584","TC"
"3711","3711","120","8","022*042","P01583","TC"
"3710","3710","80","10","020*035","P01582","TC"
"3709","3709","380","5","090*110","P01519","TC"
"P01515","P01515","80","8","007*022","P01515","TC"
"3707","3707","80","10","016*035","P01514","TC"
"3706","3706","200","10","029*038","P01510","SGN"
"3705","3705","240","5","059*072","P01506","TB2"
"3704","3704","340","0","072*84/85,5","P01505","TB9W"
"3703","3703","80","10","017*028","P01457","TC"
"3702","3702","140","9","020*034","P01448","TC4W7"
"3701","3701","140","10","024*035","P01447","SC4W7"
"3700","3700","580","5","110*140","P01388","TC"
"3699","3699","240","5","075*090","P01383","TC"
"3698","3698","280","10","070*092","P01381","TC"
"3697","3697","160","10","040*058","P01378","TC"
"3696","3696","300","10","037*062","P01370","SCARO"
"3695","3695","220","0","040*52/62","P01369","TGX1"
"3694","3694","100","10","013*022","P01325","SC"
"3693","3693","140","4","025*052","P01322","TC"
"3692","3692","120","10","019*047","P01321","TC"
"3691","3691","120","7","020*042","P01320","TC"
"3690","3690","100","10","020*040","P01318","TC"
"3689","3689","100","10","024*040","P01317","TC"
"3688","3688","80","10","013*028","P01316","TC"
"3687","3687","100","5","012*025","P01286","SF"
"3686","3686","200","10","052*071","P01280","SC"
"3685","3685","520","10","026*042","P01239","TDN2"
"3684","3684","140","10","032*042","P01171","SM"
"3683","3683","580","10","028*048","P01159","TDN1"
"3682","3682","460","10","020*040","P01158","TDN1"
"3681","3681","400","10","017*035","P01157","TDN2"
"3680","3680","2300","5","145*175/205","P01144","TBCJ2"
"3679","3679","240","0","056*073","P01118","TB9"
"3678","3678","220","10","052*066","P01117","TB9"
"3677","3677","100","9","013*020","P01081","SB"
"3676","3676","80","0","015*025","P01059","TC"
"3675","3675","280","5","075*100","P01043","TC"
"3674","3674","80","0","012*022","P00944","TC"
"3673","3673","280","5","070*095","P00941","TC"
"3672","3672","160","10","048*062","P00938","TC"
"3671","3671","200","9","049*062","P00929","SB"
"3670","3670","260","10","069*085","P00925","TB"
"P00922","P00922","100","8","005*019","P00922","SC"
"3668","3668","220","10","060*082","P00910","TC"
"3667","3667","740","5","145*170","P00898","TC"
"3666","3666","220","10","064*080","P00895","SC"
"3665","3665","220","10","055*085","P00894","TC"
"3664","3664","180","10","038*068","P00891","TC"
"3663","3663","160","10","035*062","P00890","TC"
"3662","3662","140","10","035*055","P00889","TC"
"3661","3661","180","10","038*055","P00853","TC"
"3660","3660","500","5","100*130","P00813","TC"
"3659","3659","120","10","025*045","P00810","TC"
"3658","3658","120","10","025*045","P00809","TC"
"3657","3657","120","6","024*047","P00808","TC"
"3656","3656","280","5","070*100","P00776","TC"
"3655","3655","180","9","042*068","P00772","TC"
"3654","3654","140","9","040*054","P00769","TC"
"3653","3653","140","9","040*052","P00768","TC"
"3652","3652","120","10","035*046","P00765","TC"
"3651","3651","140","10","032*052","P00763","TC"
"3650","3650","120","10","032*044","P00762","TC"
"3649","3649","120","10","030*048","P00759","TC"
"3648","3648","120","10","026*048","P00753","TC"
"3647","3647","80","10","022*034","P00748","TC"
"3646","3646","100","10","020*040","P00746","TC"
"3645","3645","80","10","017*036","P00736","TC"
"3644","3644","80","10","017*035","P00735","TC"
"3643","3643","80","10","016*030","P00730","TC"
"3642","3642","80","10","014*032","P00726","TC"
"3641","3641","80","10","014*026","P00724","TC"
"3640","3640","80","9","012*030","P00722","TC"
"3639","3639","80","10","012*024","P00718","TC"
"3638","3638","200","10","042*066","P00716","TCR"
"3637","3637","140","10","032*048","P00714","TCR"
"3636","3636","140","10","030*055","P00713","TCR"
"3635","3635","120","10","025*043","P00710","TB"
"3634","3634","120","10","034*044","P00637","SC"
"3633","3633","140","10","020*052","P00631","TC"
"3632","3632","120","8","020*047","P00630","TC"
"3631","3631","660","5","140*160","P00614","TC"
"3630","3630","540","5","110*135","P00612","TC"
"3629","3629","80","10","018*035","P00600","TC"
"3628","3628","80","10","015*030","P00598","TC"
"3627","3627","80","10","015*025","P00597","TC"
"P00596","P00596","80","10","010*020","P00596","TC"
"3625","3625","120","10","025*043","P00584","SB"
"3624","3624","120","10","035*050","P00540","TC"
"3623","3623","240","10","032*064","P00507","TCN11"
"P00253","P00253","100","3","006*012","P00253","TC"
"3621","3621","580","10","118*150","P00247","TC"
"3620","3620","160","10","034*058","P00245","TC"
